product_code,product_name,stock_qty,rate,mrp,batch_no,expiry_date,strip_size,pack_number,unit_label,invoice_number,purchase_date,purchase_bill_no,supplier_code,distributor_name,distributor_address,drug_license_1,gstin,phone
57222,CILOSITAZONE 100,150,49,95,SCK250402,2027-03-01,15,15,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
56682,GLIMITERIS M1,471,13.25,28,STP125001,2027-01-01,15,15,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
57619,LACOSMILE 50,8,23,58,AMN01D0A,2027-02-01,10,10,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
57434,TELMISTRUM 40,450,13.5,30,STB25003,2027-04-01,15,15,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
57302,VONOSTRUM 20,99,52,85,SVB251103,2027-10-01,10,10,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
62221,MAMAEARTH MOISTURIZER VITAMIN C 50G,6,80,140,AM5A071,2027-01-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67674,VYLDA D 100/10,10,30,70,EMV2502777A,2027-01-01,10,10,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
57398,APIXAZEN 5,3,0,45,PX8GL04,2026-11-01,10,10,,,,25-26/0000001,0,,,,,
56799,TICTAC 5/-,75,3.68,5,1,2026-11-01,1,1,,ASP06135,2026-02-16,25-26/0000580,10313,MINI AGENCIES,,,,
56784,NAN PRO 1,1,677.15,775,60230453K1,2026-11-01,1,1,,NAS18365,2026-02-16,25-26/0000581,10313,MINI AGENCIES,,,,
56786,LACTOGROW ,1,318.92,365,53570453J2,2026-11-01,1,1,,NAS18365,2026-02-16,25-26/0000581,10313,MINI AGENCIES,,,,
43975,LACTOGEN 1,1,393.18,450,60170453L1,2026-11-01,1,1,,NAS18365,2026-02-16,25-26/0000581,10313,MINI AGENCIES,,,,
43974,LACTOGEN 3,2,393.18,450,60130453J1,2026-11-01,1,1,,NAS18365,2026-02-16,25-26/0000581,10313,MINI AGENCIES,,,,
62211,BABY DOVE SOAP,9,40,56,HGJ,2027-04-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
59975,SEBAMED BABY CREAM 50GM,2,190.68,262,5A187A26,2028-06-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
57679,SEBAMED BABY SHAMPOO 50ML,3,193,223,5A273A06,2028-03-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
59977,SEBAMED BABY LOTION 100ML,2,416.67,572,5A029A40,2028-03-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
57035,SEBAMED BABY GENTLE WASH 400ML,1,734.47,1020,5R145C03,2028-04-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
66638,SOHA E/D 10ML,1,308.66,405,FHC0987,2027-09-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67675,SOHA E/D 5ML,2,190,230,FHC0989,2027-09-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
63339,K GLIM M2,90,53.57,68,ZUZ2552,2027-08-01,15,15,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
44190,NS 500 ML,2,23,36,F25TE2018,2028-08-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
44851,EVION 200,100,18.5,23,5281C59920,2027-10-01,10,10,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
67676,CLEAR FOOT 25G,4,77.72,95,A006126,2027-12-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
57389,SALINA NASAL DROPS,11,30.7,40,17925,2027-11-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
45476,SUNETRA REGULAR,5,62,75,SRZS-16,2027-12-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
56774,OROGARD MOUTH ULCER GEL,4,20,45,OM25016,2027-06-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
56850,HIM LIP BALM,5,31.5,40,992500996,2028-07-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
44300,CALAMIN LOTION,3,20,50,639,2027-10-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
57441,INJECTION TT,8,11.25,13,A0102528,2027-08-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
57727,BABYVITA RAGI 300G,2,150,178,GRB10R26,2026-12-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
58890,ZINCOVIT TAB,45,82.03,103,ZVT25218,2027-02-01,15,15,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
63235,HIM BABY SOAP NOURISHING 75GM,2,47.26,62,272500552,2028-10-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
56838,HIM BABY SOAP GENTLE 75GM,1,48,62,272500551,2028-10-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
59966,HIM BABY SOAP REFRESHING 75GM,2,47.5,62,109250590,2028-10-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
67677,HIM BABY SOAP REFRESHING 125GM,2,78.75,105,272500340,2028-06-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
45191,AMRUTHANJAN GREEN,3,36.5,42,C0925002,2028-04-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
56854,WIPES ADULT,5,50,110,A087,2027-02-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
46054,KETOKEM SHAMPOO,2,90,140,N25213,2027-11-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
57422,KETOKEM SOAP,1,50,80,KKS25222ED,2028-05-01,1,1,,2500173005938,2026-02-18,25-26/0000582,10268,FATHIMA MATHA MEDICALS,,,,
67679,MAMYPOKO S 9,5,73.81,93,96190030,2026-09-01,1,1,,A4241-25/26,2026-02-19,25-26/0000583,10320,FORTUNE TRADE LINK,,,,
67680,MAMYPOKO M 15,6,148.42,187,96190030,2026-09-01,1,1,,A4241-25/26,2026-02-19,25-26/0000583,10320,FORTUNE TRADE LINK,,,,
67681,MAMYPOKO M 7,3,73.8,93,96190030,2026-09-01,1,1,,A4241-25/26,2026-02-19,25-26/0000583,10320,FORTUNE TRADE LINK,,,,
64414,MAMYPOKO L 13,6,148.42,187,96190030,2028-06-01,1,1,,A4241-25/26,2026-02-19,25-26/0000583,10320,FORTUNE TRADE LINK,,,,
64420,MAMYPOKO L 6,6,73.81,93,96190030,2027-06-01,1,1,,A4241-25/26,2026-02-19,25-26/0000583,10320,FORTUNE TRADE LINK,,,,
64415,MAMYPOKO L 26,6,296.83,365,96190030,2028-06-01,1,1,,A4241-25/26,2026-02-19,25-26/0000583,10320,FORTUNE TRADE LINK,,,,
67682,SOFY XL 6`S,5,29.17,35,96190010,2028-06-01,1,1,,A4241-25/26,2026-02-19,25-26/0000583,10320,FORTUNE TRADE LINK,,,,
58900,MAMYPOKO L 54,4,500,655,1322,2028-06-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
63326,SITAGLO GM 2/50/1000 TAB,38,100,126,MT253855,2027-10-01,10,10,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
57279,VANTEJ AQUA MOUTH WASH,2,135.59,190,ABAA151,2027-10-01,1,1,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
67654,SECALIA PLUS 100G,2,214.24,310,MSP080,2027-10-01,1,1,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
64392,GABAPIN NT 200,30,225,280,25S3GTB045,2027-08-01,15,15,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
44179,VALPROL SYP,1,105.6,136,TL25158,2027-09-01,1,1,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
67683,CILACAR 10,45,167.2,210,KC925035,2028-09-01,15,15,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
67684,CILACAR T,56,222.72,285,A4T25027,2027-10-01,14,14,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
61075,FEPANIL 125 SYP,6,18.06,23,FSL25K11,2027-09-01,1,1,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
61076,FEPANIL 250 SYP,6,32.64,42,FLD25N146,2027-11-01,1,1,,DL-25-51411,2026-02-19,25-26/0000584,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
57266,SIMILAC 1,1,460.95,550,81029MN2,2027-03-01,1,1,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57269,SIMILAC 3,6,460.95,550,83038MN1,2027-05-01,1,1,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57804,SIMILAC ADVANCE 2,2,674.67,805,84039MN1,2027-06-01,1,1,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57149,MEFTAL P SYP,3,26.42,34,PZ25124,2027-09-01,1,1,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57381,CALPOL 250 SYP,10,32.64,42,NA652,2027-10-01,1,1,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
61068,BANDY SUSP,5,14.54,19,A7AGY049,2027-09-01,1,1,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57838,NEOMOL 170 SUPPOSITORY,5,33.5,42,BLNP487049,2028-10-01,5,5,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57839,NEOMOL 250 SUPPOSITORY,5,73,110,BLNP291041,2028-03-01,5,5,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57840,NEOMOL 80 SUPPOSITORY,5,27,35,BLNP486018,2028-11-01,5,5,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
63287,CALRINE FORTE,75,139.28,180,MTT-9819,2027-09-01,15,15,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57841,DULCOFLEX ADULT SUPPOSITORY,15,175.91,225,SA25025,2027-08-01,5,5,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57842,DULCOFLEX PAED SUPPOSITORY,11,42.6,53,SC25044,2027-08-01,5,5,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
62210,TEDIBR SOAP,2,141.7,200,TD250934,2027-08-01,1,1,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
46047,VIZYLAC CAP,140,65.68,83,DY0225062,2027-11-01,15,15,,LP-25-58932,2026-02-19,25-26/0000585,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
64391,ASTHAKIND PRO SYP,5,111.57,145,A00WY021,2027-01-01,1,1,,LP-25-58935,2026-02-19,25-26/0000586,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
63338,ARGIXA MEN,5,58.31,75,AFXM-2504,2027-08-01,1,1,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
62184,MELOCURE 3,20,44.57,58,INP25DD03,2027-02-01,10,10,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
62184,MELOCURE 3,10,44.57,58,INP25DD04,2027-04-01,10,10,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
64392,GABAPIN NT 200,75,225,280,25S3GTB130,2027-09-01,15,15,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
66626,QUTAN 25,10,51.79,67,N2504086,2028-11-01,10,10,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
61112,EYEBLISS CREAM,1,322.03,465,EYC05,2027-07-01,1,1,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
67685,ECOSPIRIN AV 150/20,30,58.76,71,28027571,2027-04-01,15,15,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
44337,ECOSPIRIN 75,320,4.34,5.2,56001855,2027-03-01,14,14,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
62235,ECOSPIRIN AV 75/20,75,53.44,65,28027514,2027-04-01,15,15,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
57602,ECOSPIRIN AV 75/40,50,165.38,200,28027756,2027-05-01,10,10,,TL-25-34457,2026-02-19,25-26/0000587,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
59971,ONDAPLUS MD TAB,172,7.3,20,E5G0562,2027-06-01,10,10,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
67686,LIP BALM (LICHT ACTIVE),5,24.5,40,BC327,2028-10-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
45774,ZINCOLIX TAB,300,24.15,55,AL4216,2027-04-01,15,15,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
59940,FLORAMINT TAB,2,22,50,FSM-112,2028-07-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
59941,AMFLOR TOOTHPASTE 70GM,2,183.05,235,BAM25024,2028-11-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
56873,PEDIFLOR KIDS TOOTH PASTE,5,92.19,118,BPD25050,2028-10-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
56874,SHY NM PASTE 100GM,1,237.71,306,BSN25085,2028-10-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
67687,SHY NM PASTE 50GM,1,135.62,175,BSN25099,2028-10-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
59972,CITRAMIC SYP,10,19.9,60,5YKL014,2027-10-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
57818,ROSE WATER 100ML,6,16.95,30,26A69,2028-12-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
57830,MAGNESIUM SULPHATE PASTE 400GM,1,98,160,2750,2028-09-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
56888,SUGAR FREE GOLD TAB 100`S,3,66.6,75,1315,2027-11-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
67688,SUGAR FREE GOLD TAB 300`S,2,183.5,206,1308,2027-11-01,1,1,,ME24942,2026-02-20,25-26/0000588,10314,MUDRA ENTERPRISES,,,,
56904,CODVEL SG CAPS,4,198,250,LAL25258,2027-08-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
56635,PAPER PLASTER 1.25,22,15,30,M252211,2028-02-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
44713,PAPER PLASTER 2.5,12,23.5,45,LF-108,2028-05-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
43847,NS 100 ML,11,13.5,20,RNS25090,2028-06-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
57632,COFSILS ,260,23,35,5M60320,2028-09-01,10,10,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
48413,AMROX SF SYRUP,3,38,65,FBLH25009,2027-06-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
44242,ELOSONE NASAL SPRAY,2,137.5,190,2506210,2028-05-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
56901,NETAMOL 500MG,500,4,10,AAGAA24006,2027-03-01,10,10,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
44381,THIAPLEX 100,100,21,45,21525003,2027-03-01,10,10,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
57167,MASK N95,6,12.8,15,9137,2028-12-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
57422,KETOKEM SOAP,3,51,80,KKS25096ED,2028-03-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
44289,DERICIP RTD 150,200,7.5,10,5L00210,2028-07-01,10,10,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
63250,EYELET  EYE DROP,6,25,50,LHLE25164,2027-07-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
43726,CORN CAP,5,14.5,42,CC010,2028-10-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
67689,CLOCIP CREAM,4,24.5,45,EL14,2027-11-01,1,1,,1276,2026-02-19,25-26/0000589,10283,MADHAVI ENTERPRISES,,,,9496360332
57059,DINGO SOAP,2,43.79,62,058,2026-10-01,1,1,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
57517,TIKTOX SOLUTION,3,81.93,116,085,2027-10-01,1,1,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
57066,EAZYPET PUPPY 20ML,1,146.43,192.19,LB080,2027-04-01,1,1,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
57077,HB STRONG 10GM,10,14.48,19,25T008,2027-09-01,1,1,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
57780,NEBLON 100GM,5,35.81,50,25T029,2027-07-01,1,1,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
67690,TOPICURE SPRAY 75ML,2,86.1,113,25I031,2028-11-01,1,1,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
46042,PEDIGREE ADLT 1 KG,2,186.4,249,603DIHYDB1,2027-01-01,1,1,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
57093,FENDOBAN BOLUS 1.5GM,12,49.98,65,TFB25010,2028-08-01,2,2,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
67666,PENETRAT PET TAB,30,185.6,243,PPV25008,2026-12-01,10,10,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
46086,BIOTRIM DS BOLUS,12,75.02,98,BK25084,2028-10-01,4,4,,5585,2026-02-20,25-26/0000590,10302,english pharma,,,,
66605,PARK AVENUE SPRAY(GOOD MORNING),3,114.41,200,3307,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
66606,PARK AVENUE SPRAY(NEO),4,101.695,200,3307,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
66607,FOGG MASTER SPRAY,6,131.35,210,3307,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
67691,DABUR AMLA HAIR OIL,1,81.9,92,3305,2028-02-21,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56990,STAYFREE XL WINGS 45,12,36.5,45,9619,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
61128,VASELINE 20GM,6,44.07,55,2712,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
58910,EVA TALC 50GM,2,33.33,45,1322,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
58896,SAFFOLA OATS 500GM,3,57.14,75,1104,2026-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
58894,PARACHUTE JASMINE 45ML,6,15.71,20,3305,2026-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57122,MEDIMIX SOAP 75GM,6,27.38,32,3401,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
67692,JO SOAP 45GM,12,7.62,10,3401,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56836,HIM NEEM FACE WASH,2,57.63,89,3401,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
64478,DOVE SHAMPOO 75ML,2,52.86,60,3305,2028-06-01,1,1,,12089,2026-02-21,25-26/0000591,10315,AMALA STATIONERY,ANGADIKADAVU,,,
64522,APIXALIS 5,80,21,45,T252930,2027-09-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57374,AMLOZEN 2.5,197,3.35,8,AVF01AFA,2027-03-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
65599,BILINDQO 20,200,20,40,AVF01AJA,2027-11-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57367,BISOFAR 1.25,150,6.5,15,BD251572B,2027-06-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
62194,CALZEN D3 60K,74,14,50,BSG251273,2027-07-01,4,4,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
67693,EMPOINDZ M 12.5/500,60,19.5,50,LGP11/055/02,2027-10-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
67694,GABANIST M 500/300,64,28.5,45,PGT25-2665A,2027-09-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
45943,LNGIPTIN 5/500,100,26,60,T251503,2027-07-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57265,OXETIN 40,100,13,40,NB/250922,2028-02-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
64448,ATOVASTRIN CV 10/75,78,31,60,JESIL502,2027-11-01,15,15,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57298,BENIPRIME 4,100,11,30,DZP01AJA,2027-10-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57577,BUDEPRESS RESPULES,50,27.5,75,EH50131,2027-07-01,5,5,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57132,GLIEMPAFLOZIN 10,100,13.5,30,AMN04CKA,2027-04-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
56683,GLIMITERIS M2,318,14.25,30,DZP01AHA,2027-07-01,15,15,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57578,IPRATROP 1.25 RESPULES,50,27.5,80,EA60001,2027-12-01,5,5,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
56972,METAPROLATE XR 50,200,10,20,T242010,2027-10-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
67695,MONTASENSE N/S,4,78,130,2509194C,2028-08-01,1,1,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57005,NITROQUICK 2.6,6,26,55,NTQ25002,2027-03-01,1,1,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57234,TASMULINE F,10,21.5,50,SC-25278,2027-12-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
67696,TICAGROWN 60,58,64,120,AMN01GPA,2027-10-01,14,14,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
57861,VRIMET 1000SR,100,11.75,30,P0126119TB,2027-12-01,10,10,,A003174,2026-02-20,25-26/0000592,10296,alka associates,,,,
65585,EASYLAX PLUS SYP,9,77.094,120,L0345025,2027-06-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67697,MILA BANANA POWDER,2,186,250,BNA12,2027-01-01,1,1,,622,2026-02-21,25-26/0000593,10334,MILA FOODS,,,,
67698,MILA KANNANKAYA  POWDER,2,204.76,280,KY52,2027-01-01,1,1,,622,2026-02-21,25-26/0000593,10334,MILA FOODS,,,,
67699,MILA RICE BANANA DATES MIX,1,194.24,270,BD85,2027-01-01,1,1,,622,2026-02-21,25-26/0000593,10334,MILA FOODS,,,,
67700,MILA RICE BANANA MIX,1,180.96,240,NA02,2027-01-01,1,1,,622,2026-02-21,25-26/0000593,10334,MILA FOODS,,,,
44772,ROLL BANDAGE 10X3,30,59.45,100,14,2028-08-01,10,10,,2500173001097,2026-02-23,25-26/0000594,10322,MED WORLD PHARMA,,,,
44771,ROLL BANDAGE 15X3,27,89,150,14,2028-08-01,10,10,,2500173001097,2026-02-23,25-26/0000594,10322,MED WORLD PHARMA,,,,
45537,ROLL BANDAGE 7.5X3,20,43.18,70,3,2027-08-01,10,10,,2500173001097,2026-02-23,25-26/0000594,10322,MED WORLD PHARMA,,,,
67701,OXYPHAR CV 625,84,91.2,125,TB250535F,2027-05-01,10,10,,2500173001097,2026-02-23,25-26/0000594,10322,MED WORLD PHARMA,,,,
56852,BENDEX TAB,100,4.5,7,AMQ06AGA,2027-02-01,1,1,,2500173001097,2026-02-23,25-26/0000594,10322,MED WORLD PHARMA,,,,
61019,CLOVIS ROLL ON,3,74.89,110,25H03B,2027-07-01,1,1,,2500173001097,2026-02-23,25-26/0000594,10322,MED WORLD PHARMA,,,,
61142,KRACK EASE,6,109.87,160,V/J/KE6012,2026-09-01,1,1,,2500173001097,2026-02-23,25-26/0000594,10322,MED WORLD PHARMA,,,,
